regime,seed,method,snapshot_t,delta,step_cost,step_interference,step_switches,cumulative_cost,cumulative_interference,cumulative_switches,gain_vs_cold,expected_cost,best_sample_cost,feasible_fraction,success_probability,evaluations,shots,cx_count,circuit_depth,wall_seconds
gradual,201,Param,2,0.05497629363283278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4652580040831724,0.0,1.0,0.00390625,6,256,102,113,1.1494651249959134
gradual,201,State,2,0.05497629363283278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027137669832441425,0.0,1.0,0.90234375,6,256,102,113,1.0662588750128634
gradual,201,Combined,2,0.05497629363283278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03528540647859235,0.0,1.0,0.87890625,6,256,102,113,1.115036458009854
gradual,201,Cold,3,0.08371174074969893,0.25569694609729987,0.1356969460972999,0.4,0.25569694609729987,0.1356969460972999,0.4,0.0,0.35477820012865474,0.25569694609729987,1.0,0.00390625,6,256,108,113,1.1554319999995641
gradual,201,Param,3,0.08371174074969893,0.24,0.0,0.8,0.24,0.0,0.8,0.01569694609729988,0.5327156582149662,0.24,1.0,0.05078125,6,256,108,113,1.1724825829733163
gradual,201,State,3,0.08371174074969893,0.0,0.0,0.0,0.0,0.0,0.0,0.25569694609729987,0.0026135390295576985,0.0,1.0,0.98828125,6,256,108,113,1.0544137919787318
gradual,201,Combined,3,0.08371174074969893,0.0,0.0,0.0,0.0,0.0,0.0,0.25569694609729987,0.03752976756709937,0.0,1.0,0.86328125,6,256,108,113,1.1332002080162056
gradual,201,Cold,4,0.11750191804047988,0.06,0.0,0.20000000000000007,0.31569694609729987,0.1356969460972999,0.6000000000000001,0.0,0.5457631861322241,0.06,1.0,0.00390625,6,256,102,110,1.1280462089926004
gradual,201,Param,4,0.11750191804047988,0.18,0.0,0.5999999999999999,0.42,0.0,1.4,-0.12,0.5295941408396705,0.18,1.0,0.0078125,6,256,102,110,1.142810165998526
gradual,201,State,4,0.11750191804047988,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1705434517106966,0.0,1.0,0.45703125,6,256,102,110,1.0807232499937527
gradual,201,Combined,4,0.11750191804047988,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0630931363214167,0.0,1.0,0.7734375,6,256,102,110,1.149187000002712
gradual,201,Cold,5,0.1200381806720448,0.0,0.0,0.0,0.31569694609729987,0.1356969460972999,0.6000000000000001,0.0,0.47826728013329317,0.0,1.0,0.01171875,6,256,108,112,1.133669667004142
gradual,201,Param,5,0.1200381806720448,0.0,0.0,0.0,0.42,0.0,1.4,0.0,0.5501996684795211,0.0,1.0,0.015625,6,256,108,112,1.1368229590007104
gradual,201,State,5,0.1200381806720448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03634571201282638,0.0,1.0,0.91015625,6,256,108,113,1.0829919159878045
gradual,201,Combined,5,0.1200381806720448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04844310526825589,0.0,1.0,0.83203125,6,256,108,113,1.1772749579977244
gradual,201,Cold,6,0.07184456856649539,0.18,0.0,0.6000000000000001,0.49569694609729986,0.1356969460972999,1.2000000000000002,0.0,0.5530183567927534,0.18,1.0,0.00390625,6,256,108,112,1.1531976670376025
gradual,201,Param,6,0.07184456856649539,0.0,0.0,0.0,0.42,0.0,1.4,0.18,0.5358881914282452,0.0,1.0,0.00390625,6,256,108,112,1.114691250026226
gradual,201,State,6,0.07184456856649539,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.10557114711885907,0.0,1.0,0.6328125,6,256,108,113,1.1496847500093281
gradual,201,Combined,6,0.07184456856649539,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.07383076240322499,0.0,1.0,0.734375,6,256,108,113,1.1626417089719325
gradual,201,Cold,7,0.08267653608144296,0.06675581962951228,0.0667558196295123,0.0,0.5624527657268121,0.2024527657268122,1.2000000000000002,0.0,0.509297253032673,0.06675581962951228,1.0,0.01171875,6,256,114,112,1.1442339170025662
gradual,201,Param,7,0.08267653608144296,0.06675581962951228,0.06675581962951228,0.0,0.48675581962951225,0.06675581962951228,1.4,0.0,0.5356283469786736,0.06675581962951228,1.0,0.0078125,6,256,114,112,1.103309458005242
gradual,201,State,7,0.08267653608144296,0.06675581962951228,0.06675581962951228,0.0,0.06675581962951228,0.06675581962951228,0.0,0.0,0.07002853548776605,0.06675581962951228,1.0,0.98046875,6,256,114,113,1.1174996250192635
gradual,201,Combined,7,0.08267653608144296,0.06675581962951228,0.06675581962951228,0.0,0.06675581962951228,0.06675581962951228,0.0,0.0,0.11577374044158334,0.06675581962951228,1.0,0.80859375,6,256,114,113,1.1640969589934684
gradual,201,Cold,8,0.11585289154773083,0.18,0.0,0.6000000000000001,0.7424527657268121,0.2024527657268122,1.8000000000000003,0.0,0.48204481740243377,0.18,1.0,0.00390625,6,256,102,110,1.1590427909977734
gradual,201,Param,8,0.11585289154773083,0.0,0.0,0.0,0.48675581962951225,0.06675581962951228,1.4,0.18,0.49749617219867687,0.0,1.0,0.01171875,6,256,102,110,1.0978641670080833
gradual,201,State,8,0.11585289154773083,0.0,0.0,0.0,0.06675581962951228,0.06675581962951228,0.0,0.18,0.09643822950533301,0.0,1.0,0.671875,6,256,102,110,1.102188707969617
gradual,201,Combined,8,0.11585289154773083,0.0,0.0,0.0,0.06675581962951228,0.06675581962951228,0.0,0.18,0.07098903413177779,0.0,1.0,0.74609375,6,256,102,110,1.1452411659993231
gradual,201,Cold,9,0.0744767277536755,0.3802292059618526,0.20022920596185262,0.6000000000000001,1.1226819716886647,0.4026819716886648,2.4000000000000004,0.0,0.47936555512776086,0.3802292059618526,1.0,0.00390625,6,256,108,112,1.11649458296597
gradual,201,Param,9,0.0744767277536755,0.0,0.0,0.0,0.48675581962951225,0.06675581962951228,1.4,0.3802292059618526,0.4918850900689361,0.0,1.0,0.0078125,6,256,108,112,1.157587916997727
gradual,201,State,9,0.0744767277536755,0.0,0.0,0.0,0.06675581962951228,0.06675581962951228,0.0,0.3802292059618526,0.029422022513326374,0.0,1.0,0.89453125,6,256,108,113,1.1167811249615625
gradual,201,Combined,9,0.0744767277536755,0.0,0.0,0.0,0.06675581962951228,0.06675581962951228,0.0,0.3802292059618526,0.08191943618164921,0.0,1.0,0.71875,6,256,108,113,1.1426679999567568
gradual,201,Cold,10,0.09611645599736146,0.12311752568490492,0.06311752568490492,0.20000000000000018,1.2457994973735695,0.46579949737356974,2.6000000000000005,0.0,0.31700781433465147,0.12311752568490492,1.0,0.00390625,6,256,114,113,1.1046642499859445
gradual,201,Param,10,0.09611645599736146,0.06311752568490492,0.0631175256849049,0.0,0.5498733453144171,0.1298733453144172,1.4,0.06,0.32693763175615037,0.06311752568490492,1.0,0.04296875,6,256,114,113,1.1002082499908283
gradual,201,State,10,0.09611645599736146,0.06311752568490492,0.0631175256849049,0.0,0.1298733453144172,0.1298733453144172,0.0,0.06,0.08045245916118418,0.06311752568490492,1.0,0.94140625,6,256,114,113,1.1531689169933088
gradual,201,Combined,10,0.09611645599736146,0.06311752568490492,0.0631175256849049,0.0,0.1298733453144172,0.1298733453144172,0.0,0.06,0.1293791120494798,0.06311752568490492,1.0,0.75,6,256,114,113,1.1534105410100892
gradual,201,Cold,11,0.051510007573272606,0.058054211206306036,0.05805421120630605,0.0,1.3038537085798756,0.5238537085798758,2.6000000000000005,0.0,0.47823494041836845,0.058054211206306036,1.0,0.01171875,6,256,114,112,1.1432576659717597
gradual,201,Param,11,0.051510007573272606,0.058054211206306036,0.05805421120630605,0.0,0.6079275565207232,0.18792755652072324,1.4,0.0,0.3217678578442204,0.058054211206306036,1.0,0.02734375,6,256,114,112,1.0955569579964504
